City,Date,Month,Predicted Temperature (°C),Predicted Units Consumed (kWh)
Chhindwara,2025-02-07,February,26.97,376.85
Chhindwara,2025-02-08,February,20.94,462.78
Chhindwara,2025-02-09,February,22.29,484.82
Chhindwara,2025-02-10,February,22.86,366.08
Chhindwara,2025-02-11,February,21.77,493.13
Chhindwara,2025-02-12,February,21.76,387.04
Chhindwara,2025-02-13,February,25.01,493.69
Chhindwara,2025-02-14,February,26.99,352.12
Chhindwara,2025-02-15,February,23.55,399.38
Chhindwara,2025-02-16,February,27.35,394.74
Chhindwara,2025-02-17,February,21.39,438.2
Chhindwara,2025-02-18,February,21.12,475.5
Chhindwara,2025-02-19,February,22.87,414.34
Chhindwara,2025-02-20,February,20.46,458.49
Chhindwara,2025-02-21,February,20.52,376.57
Chhindwara,2025-02-22,February,21.16,356.88
Chhindwara,2025-02-23,February,25.34,386.37
Chhindwara,2025-02-24,February,21.05,462.75
Chhindwara,2025-02-25,February,20.62,492.15
Chhindwara,2025-02-26,February,24.69,407.74
Chhindwara,2025-02-27,February,20.07,428.37
Chhindwara,2025-02-28,February,24.82,494.74
Chhindwara,2025-03-01,March,33.64,564.4
Chhindwara,2025-03-02,March,29.01,481.29
Chhindwara,2025-03-03,March,33.6,571.28
Chhindwara,2025-03-04,March,32.59,502.05
Chhindwara,2025-03-05,March,34.63,465.05
Chhindwara,2025-03-06,March,31.26,566.13
Chhindwara,2025-03-07,March,34.7,473.61
Chhindwara,2025-03-08,March,28.22,511.66
Chhindwara,2025-03-09,March,29.73,572.46
Chhindwara,2025-03-10,March,30.77,548.95
Chhindwara,2025-03-11,March,32.71,482.81
Chhindwara,2025-03-12,March,32.9,458.65
Chhindwara,2025-03-13,March,31.01,538.23
Chhindwara,2025-03-14,March,29.77,513.33
Chhindwara,2025-03-15,March,31.74,563.86
Chhindwara,2025-03-16,March,31.21,596.81
Chhindwara,2025-03-17,March,33.35,578.2
Chhindwara,2025-03-18,March,30.01,546.44
Chhindwara,2025-03-19,March,34.16,558.25
Chhindwara,2025-03-20,March,34.89,543.54
Chhindwara,2025-03-21,March,31.08,498.38
Chhindwara,2025-03-22,March,32.61,557.2
Chhindwara,2025-03-23,March,28.17,527.52
Chhindwara,2025-03-24,March,30.18,459.43
Chhindwara,2025-03-25,March,28.68,494.21
Chhindwara,2025-03-26,March,31.21,532.56
Chhindwara,2025-03-27,March,29.7,494.36
Chhindwara,2025-03-28,March,33.87,598.51
Chhindwara,2025-03-29,March,28.35,550.76
Chhindwara,2025-03-30,March,28.1,595.43
Chhindwara,2025-03-31,March,29.98,561.91
Chhindwara,2025-04-01,April,43.35,695.06
Chhindwara,2025-04-02,April,42.56,746.02
Chhindwara,2025-04-03,April,40.61,686.9
Chhindwara,2025-04-04,April,42.7,733.0
Chhindwara,2025-04-05,April,34.23,552.0
Chhindwara,2025-04-06,April,43.58,692.18
Chhindwara,2025-04-07,April,36.67,639.02
Chhindwara,2025-04-08,April,43.65,645.53
Chhindwara,2025-04-09,April,35.81,562.54
Chhindwara,2025-04-10,April,42.36,737.07
Chhindwara,2025-04-11,April,36.42,710.51
Chhindwara,2025-04-12,April,39.09,719.56
Chhindwara,2025-04-13,April,40.75,640.62
Chhindwara,2025-04-14,April,34.97,678.15
Chhindwara,2025-04-15,April,42.83,587.54
Chhindwara,2025-04-16,April,39.37,731.34
Chhindwara,2025-04-17,April,37.18,633.19
Chhindwara,2025-04-18,April,43.63,558.52
Chhindwara,2025-04-19,April,41.61,598.64
Chhindwara,2025-04-20,April,36.01,550.2
Chhindwara,2025-04-21,April,36.65,674.78
Chhindwara,2025-04-22,April,41.15,730.9
Chhindwara,2025-04-23,April,36.24,728.2
Chhindwara,2025-04-24,April,38.84,670.47
Chhindwara,2025-04-25,April,41.41,559.98
Chhindwara,2025-04-26,April,39.85,625.17
Chhindwara,2025-04-27,April,43.92,567.58
Chhindwara,2025-04-28,April,37.02,721.34
Chhindwara,2025-04-29,April,42.9,723.61
Chhindwara,2025-04-30,April,43.89,591.81
Chhindwara,2025-05-01,May,39.7,583.51
Chhindwara,2025-05-02,May,37.54,555.23
Chhindwara,2025-05-03,May,38.87,709.53
Chhindwara,2025-05-04,May,34.06,554.27
Chhindwara,2025-05-05,May,39.65,567.42
Chhindwara,2025-05-06,May,41.05,639.77
Chhindwara,2025-05-07,May,36.13,578.59
Chhindwara,2025-05-08,May,40.18,630.16
Chhindwara,2025-05-09,May,43.06,634.45
Chhindwara,2025-05-10,May,35.22,568.08
Chhindwara,2025-05-11,May,39.25,585.94
Chhindwara,2025-05-12,May,39.16,557.01
Chhindwara,2025-05-13,May,39.64,728.11
Chhindwara,2025-05-14,May,43.42,692.43
Chhindwara,2025-05-15,May,41.43,699.19
Chhindwara,2025-05-16,May,34.15,591.1
Chhindwara,2025-05-17,May,40.89,623.68
Chhindwara,2025-05-18,May,36.72,699.17
Chhindwara,2025-05-19,May,34.67,698.84
Chhindwara,2025-05-20,May,38.01,720.52
Chhindwara,2025-05-21,May,37.22,728.51
Chhindwara,2025-05-22,May,43.27,562.9
Chhindwara,2025-05-23,May,37.43,746.17
Chhindwara,2025-05-24,May,43.05,640.53
Chhindwara,2025-05-25,May,37.37,655.55
Chhindwara,2025-05-26,May,35.79,703.07
Chhindwara,2025-05-27,May,37.04,621.73
Chhindwara,2025-05-28,May,35.2,726.8
Chhindwara,2025-05-29,May,41.03,630.02
Chhindwara,2025-05-30,May,42.04,590.85
Chhindwara,2025-05-31,May,36.16,742.16
Chhindwara,2025-06-01,June,35.92,553.94
Chhindwara,2025-06-02,June,34.68,699.98
Chhindwara,2025-06-03,June,36.98,707.06
Chhindwara,2025-06-04,June,35.48,665.73
Chhindwara,2025-06-05,June,42.8,571.44
Chhindwara,2025-06-06,June,39.44,595.75
Chhindwara,2025-06-07,June,42.57,685.53
Chhindwara,2025-06-08,June,36.9,560.94
Chhindwara,2025-06-09,June,38.83,572.47
Chhindwara,2025-06-10,June,34.06,585.97
Chhindwara,2025-06-11,June,39.04,558.88
Chhindwara,2025-06-12,June,41.27,676.67
Chhindwara,2025-06-13,June,41.63,612.35
Chhindwara,2025-06-14,June,41.52,610.98
Chhindwara,2025-06-15,June,38.19,558.06
Chhindwara,2025-06-16,June,38.51,605.19
Chhindwara,2025-06-17,June,37.25,739.54
Chhindwara,2025-06-18,June,36.07,573.81
Chhindwara,2025-06-19,June,35.35,565.95
Chhindwara,2025-06-20,June,37.1,668.77
Chhindwara,2025-06-21,June,41.14,616.61
Chhindwara,2025-06-22,June,40.63,632.99
Chhindwara,2025-06-23,June,43.01,651.5
Chhindwara,2025-06-24,June,37.94,573.79
Chhindwara,2025-06-25,June,37.02,676.29
Chhindwara,2025-06-26,June,41.53,683.77
Chhindwara,2025-06-27,June,38.06,575.23
Chhindwara,2025-06-28,June,37.51,611.4
Chhindwara,2025-06-29,June,35.05,696.87
Chhindwara,2025-06-30,June,38.58,721.49
Chhindwara,2025-07-01,July,38.15,644.01
Chhindwara,2025-07-02,July,36.0,589.41
Chhindwara,2025-07-03,July,41.17,697.0
Chhindwara,2025-07-04,July,41.12,748.74
Chhindwara,2025-07-05,July,41.19,637.13
Chhindwara,2025-07-06,July,43.35,594.3
Chhindwara,2025-07-07,July,40.63,581.48
Chhindwara,2025-07-08,July,36.25,673.02
Chhindwara,2025-07-09,July,43.29,693.99
Chhindwara,2025-07-10,July,41.98,714.94
Chhindwara,2025-07-11,July,36.76,552.3
Chhindwara,2025-07-12,July,38.52,600.95
Chhindwara,2025-07-13,July,39.03,631.07
Chhindwara,2025-07-14,July,40.88,726.75
Chhindwara,2025-07-15,July,36.68,696.77
Chhindwara,2025-07-16,July,36.62,707.06
Chhindwara,2025-07-17,July,42.77,601.83
Chhindwara,2025-07-18,July,43.34,664.85
Chhindwara,2025-07-19,July,41.79,666.86
Chhindwara,2025-07-20,July,39.88,724.26
Chhindwara,2025-07-21,July,41.48,683.3
Chhindwara,2025-07-22,July,39.08,715.78
Chhindwara,2025-07-23,July,42.14,674.99
Chhindwara,2025-07-24,July,34.69,615.25
Chhindwara,2025-07-25,July,37.83,610.65
Chhindwara,2025-07-26,July,39.51,560.64
Chhindwara,2025-07-27,July,37.03,731.86
Chhindwara,2025-07-28,July,39.72,665.44
Chhindwara,2025-07-29,July,37.39,617.8
Chhindwara,2025-07-30,July,40.26,569.15
Chhindwara,2025-07-31,July,34.59,641.35
Chhindwara,2025-08-01,August,29.84,467.66
Chhindwara,2025-08-02,August,34.04,576.26
Chhindwara,2025-08-03,August,31.91,454.43
Chhindwara,2025-08-04,August,31.83,560.28
Chhindwara,2025-08-05,August,28.47,513.59
Chhindwara,2025-08-06,August,33.49,474.99
Chhindwara,2025-08-07,August,30.71,497.31
Chhindwara,2025-08-08,August,34.94,592.73
Chhindwara,2025-08-09,August,29.11,533.57
Chhindwara,2025-08-10,August,29.75,481.56
Chhindwara,2025-08-11,August,31.53,530.57
Chhindwara,2025-08-12,August,28.04,510.82
Chhindwara,2025-08-13,August,29.92,464.22
Chhindwara,2025-08-14,August,33.77,480.0
Chhindwara,2025-08-15,August,28.11,570.91
Chhindwara,2025-08-16,August,32.28,517.54
Chhindwara,2025-08-17,August,32.64,492.41
Chhindwara,2025-08-18,August,31.15,584.63
Chhindwara,2025-08-19,August,28.33,493.51
Chhindwara,2025-08-20,August,32.47,478.31
Chhindwara,2025-08-21,August,29.54,518.32
Chhindwara,2025-08-22,August,33.81,527.69
Chhindwara,2025-08-23,August,32.56,471.96
Chhindwara,2025-08-24,August,33.19,497.89
Chhindwara,2025-08-25,August,33.65,545.63
Chhindwara,2025-08-26,August,32.74,558.43
Chhindwara,2025-08-27,August,29.72,458.28
Chhindwara,2025-08-28,August,34.86,496.11
Chhindwara,2025-08-29,August,31.13,537.6
Chhindwara,2025-08-30,August,33.25,583.24
Chhindwara,2025-08-31,August,32.61,533.96
Chhindwara,2025-09-01,September,33.95,584.91
Chhindwara,2025-09-02,September,31.66,505.42
Chhindwara,2025-09-03,September,32.12,528.8
Chhindwara,2025-09-04,September,29.02,483.89
Chhindwara,2025-09-05,September,30.22,591.76
Chhindwara,2025-09-06,September,34.38,494.16
Chhindwara,2025-09-07,September,30.29,543.84
Chhindwara,2025-09-08,September,29.5,493.88
Chhindwara,2025-09-09,September,29.07,479.93
Chhindwara,2025-09-10,September,31.83,489.01
Chhindwara,2025-09-11,September,31.58,576.27
Chhindwara,2025-09-12,September,30.99,490.52
Chhindwara,2025-09-13,September,31.39,503.77
Chhindwara,2025-09-14,September,30.76,594.35
Chhindwara,2025-09-15,September,33.86,496.34
Chhindwara,2025-09-16,September,28.43,500.69
Chhindwara,2025-09-17,September,30.5,562.75
Chhindwara,2025-09-18,September,34.88,532.02
Chhindwara,2025-09-19,September,34.56,516.97
Chhindwara,2025-09-20,September,28.76,578.06
Chhindwara,2025-09-21,September,30.49,498.11
Chhindwara,2025-09-22,September,29.19,594.0
Chhindwara,2025-09-23,September,28.4,525.03
Chhindwara,2025-09-24,September,32.71,492.81
Chhindwara,2025-09-25,September,28.07,454.12
Chhindwara,2025-09-26,September,30.31,545.95
Chhindwara,2025-09-27,September,33.41,530.29
Chhindwara,2025-09-28,September,28.42,583.52
Chhindwara,2025-09-29,September,28.78,494.96
Chhindwara,2025-09-30,September,31.27,494.46
Chhindwara,2025-10-01,October,25.97,481.37
Chhindwara,2025-10-02,October,21.88,425.93
Chhindwara,2025-10-03,October,26.77,393.4
Chhindwara,2025-10-04,October,20.06,470.89
Chhindwara,2025-10-05,October,21.44,372.1
Chhindwara,2025-10-06,October,26.56,416.98
Chhindwara,2025-10-07,October,22.27,392.55
Chhindwara,2025-10-08,October,22.17,378.53
Chhindwara,2025-10-09,October,25.46,437.81
Chhindwara,2025-10-10,October,22.78,489.39
Chhindwara,2025-10-11,October,26.15,436.27
Chhindwara,2025-10-12,October,21.57,462.09
Chhindwara,2025-10-13,October,25.14,353.12
Chhindwara,2025-10-14,October,27.65,430.33
Chhindwara,2025-10-15,October,26.82,406.49
Chhindwara,2025-10-16,October,23.95,452.11
Chhindwara,2025-10-17,October,24.84,385.17
Chhindwara,2025-10-18,October,24.73,473.54
Chhindwara,2025-10-19,October,26.39,438.55
Chhindwara,2025-10-20,October,21.5,422.42
Chhindwara,2025-10-21,October,21.4,380.89
Chhindwara,2025-10-22,October,22.79,369.67
Chhindwara,2025-10-23,October,21.6,452.5
Chhindwara,2025-10-24,October,26.02,442.25
Chhindwara,2025-10-25,October,26.5,475.43
Chhindwara,2025-10-26,October,22.48,413.28
Chhindwara,2025-10-27,October,25.1,442.36
Chhindwara,2025-10-28,October,27.1,387.78
Chhindwara,2025-10-29,October,23.78,429.65
Chhindwara,2025-10-30,October,25.29,373.96
Chhindwara,2025-10-31,October,27.48,448.83
Chhindwara,2025-11-01,November,20.88,485.38
Chhindwara,2025-11-02,November,20.67,369.31
Chhindwara,2025-11-03,November,24.54,463.84
Chhindwara,2025-11-04,November,21.06,474.69
Chhindwara,2025-11-05,November,27.37,414.53
Chhindwara,2025-11-06,November,23.28,361.22
Chhindwara,2025-11-07,November,25.71,441.86
Chhindwara,2025-11-08,November,23.4,426.68
Chhindwara,2025-11-09,November,24.96,361.69
Chhindwara,2025-11-10,November,26.71,466.51
Chhindwara,2025-11-11,November,21.97,495.93
Chhindwara,2025-11-12,November,22.58,386.43
Chhindwara,2025-11-13,November,23.36,478.98
Chhindwara,2025-11-14,November,26.76,447.07
Chhindwara,2025-11-15,November,27.89,441.84
Chhindwara,2025-11-16,November,25.26,350.31
Chhindwara,2025-11-17,November,27.46,469.7
Chhindwara,2025-11-18,November,20.03,366.8
Chhindwara,2025-11-19,November,21.21,394.5
Chhindwara,2025-11-20,November,20.83,437.4
Chhindwara,2025-11-21,November,24.88,405.73
Chhindwara,2025-11-22,November,23.43,385.25
Chhindwara,2025-11-23,November,23.84,492.51
Chhindwara,2025-11-24,November,25.99,391.49
Chhindwara,2025-11-25,November,23.04,394.27
Chhindwara,2025-11-26,November,25.98,445.41
Chhindwara,2025-11-27,November,25.33,357.65
Chhindwara,2025-11-28,November,23.05,457.45
Chhindwara,2025-11-29,November,22.46,367.69
Chhindwara,2025-11-30,November,21.14,472.01
Chhindwara,2025-12-01,December,22.78,468.67
Chhindwara,2025-12-02,December,20.99,430.08
Chhindwara,2025-12-03,December,25.53,470.8
Chhindwara,2025-12-04,December,21.54,489.71
Chhindwara,2025-12-05,December,23.25,387.82
Chhindwara,2025-12-06,December,23.24,462.98
Chhindwara,2025-12-07,December,27.46,439.63
Chhindwara,2025-12-08,December,25.9,497.66
Chhindwara,2025-12-09,December,25.2,406.28
Chhindwara,2025-12-10,December,25.79,497.38
Chhindwara,2025-12-11,December,25.27,390.5
Chhindwara,2025-12-12,December,23.83,353.45
Chhindwara,2025-12-13,December,23.21,356.24
Chhindwara,2025-12-14,December,22.5,440.97
Chhindwara,2025-12-15,December,22.88,458.56
Chhindwara,2025-12-16,December,23.26,401.25
Chhindwara,2025-12-17,December,22.12,461.84
Chhindwara,2025-12-18,December,27.58,375.31
Chhindwara,2025-12-19,December,24.41,381.83
Chhindwara,2025-12-20,December,25.96,483.48
Chhindwara,2025-12-21,December,23.0,426.12
Chhindwara,2025-12-22,December,21.95,475.46
Chhindwara,2025-12-23,December,27.7,387.06
Chhindwara,2025-12-24,December,23.28,357.79
Chhindwara,2025-12-25,December,25.29,372.19
Chhindwara,2025-12-26,December,26.84,405.71
Chhindwara,2025-12-27,December,26.16,408.16
Chhindwara,2025-12-28,December,27.14,481.5
Chhindwara,2025-12-29,December,21.61,493.89
Chhindwara,2025-12-30,December,26.14,444.6
Chhindwara,2025-12-31,December,21.74,391.03
Shivpuri,2025-01-01,January,22.95,379.11
Shivpuri,2025-01-02,January,27.21,492.34
Shivpuri,2025-01-03,January,24.72,430.05
Shivpuri,2025-01-04,January,24.88,408.35
Shivpuri,2025-01-05,January,24.6,449.09
Shivpuri,2025-01-06,January,27.85,400.14
Shivpuri,2025-01-07,January,20.76,482.85
Shivpuri,2025-01-08,January,23.61,462.42
Shivpuri,2025-01-09,January,22.2,473.45
Shivpuri,2025-01-10,January,25.75,376.08
Shivpuri,2025-01-11,January,27.11,448.32
Shivpuri,2025-01-12,January,24.09,465.24
Shivpuri,2025-01-13,January,24.22,351.47
Shivpuri,2025-01-14,January,21.21,446.89
Shivpuri,2025-01-15,January,24.55,371.4
Shivpuri,2025-01-16,January,25.26,473.75
Shivpuri,2025-01-17,January,24.62,474.36
Shivpuri,2025-01-18,January,22.34,478.6
Shivpuri,2025-01-19,January,22.77,396.64
Shivpuri,2025-01-20,January,22.37,388.88
Shivpuri,2025-01-21,January,20.43,425.29
Shivpuri,2025-01-22,January,26.51,360.29
Shivpuri,2025-01-23,January,20.63,414.78
Shivpuri,2025-01-24,January,22.42,432.62
Shivpuri,2025-01-25,January,22.36,446.24
Shivpuri,2025-01-26,January,21.58,456.14
Shivpuri,2025-01-27,January,26.51,363.89
Shivpuri,2025-01-28,January,24.6,400.36
Shivpuri,2025-01-29,January,26.7,365.56
Shivpuri,2025-01-30,January,23.14,460.61
Shivpuri,2025-01-31,January,21.36,424.6
Shivpuri,2025-02-01,February,22.0,415.82
Shivpuri,2025-02-02,February,24.6,480.77
Shivpuri,2025-02-03,February,25.57,411.31
Shivpuri,2025-02-04,February,26.52,432.89
Shivpuri,2025-02-05,February,25.17,352.52
Shivpuri,2025-02-06,February,21.44,380.47
Shivpuri,2025-02-07,February,22.34,498.21
Shivpuri,2025-02-08,February,21.37,362.0
Shivpuri,2025-02-09,February,25.31,352.92
Shivpuri,2025-02-10,February,20.31,473.07
Shivpuri,2025-02-11,February,26.33,461.91
Shivpuri,2025-02-12,February,22.83,427.18
Shivpuri,2025-02-13,February,23.53,414.91
Shivpuri,2025-02-14,February,27.49,432.91
Shivpuri,2025-02-15,February,27.13,468.04
Shivpuri,2025-02-16,February,20.75,356.97
Shivpuri,2025-02-17,February,20.41,404.31
Shivpuri,2025-02-18,February,22.3,354.11
Shivpuri,2025-02-19,February,20.06,386.08
Shivpuri,2025-02-20,February,26.28,356.01
Shivpuri,2025-02-21,February,26.59,438.31
Shivpuri,2025-02-22,February,22.14,461.47
Shivpuri,2025-02-23,February,20.18,351.0
Shivpuri,2025-02-24,February,25.54,402.52
Shivpuri,2025-02-25,February,21.51,437.01
Shivpuri,2025-02-26,February,20.46,374.66
Shivpuri,2025-02-27,February,23.87,403.08
Shivpuri,2025-02-28,February,27.97,498.34
Shivpuri,2025-03-01,March,30.28,457.73
Shivpuri,2025-03-02,March,32.48,552.02
Shivpuri,2025-03-03,March,33.76,584.37
Shivpuri,2025-03-04,March,28.31,473.22
Shivpuri,2025-03-05,March,32.93,554.57
Shivpuri,2025-03-06,March,29.93,466.44
Shivpuri,2025-03-07,March,30.29,541.07
Shivpuri,2025-03-08,March,28.41,536.13
Shivpuri,2025-03-09,March,30.2,465.41
Shivpuri,2025-03-10,March,30.57,477.52
Shivpuri,2025-03-11,March,34.97,543.47
Shivpuri,2025-03-12,March,34.79,474.06
Shivpuri,2025-03-13,March,29.11,471.95
Shivpuri,2025-03-14,March,28.69,569.82
Shivpuri,2025-03-15,March,29.62,577.91
Shivpuri,2025-03-16,March,31.93,599.56
Shivpuri,2025-03-17,March,32.55,533.87
Shivpuri,2025-03-18,March,29.87,513.47
Shivpuri,2025-03-19,March,32.56,557.92
Shivpuri,2025-03-20,March,31.11,454.33
Shivpuri,2025-03-21,March,33.39,557.87
Shivpuri,2025-03-22,March,31.56,532.08
Shivpuri,2025-03-23,March,33.1,467.38
Shivpuri,2025-03-24,March,28.81,592.46
Shivpuri,2025-03-25,March,34.93,538.82
Shivpuri,2025-03-26,March,31.84,514.12
Shivpuri,2025-03-27,March,29.77,518.87
Shivpuri,2025-03-28,March,29.81,557.23
Shivpuri,2025-03-29,March,32.8,575.35
Shivpuri,2025-03-30,March,29.5,536.2
Shivpuri,2025-03-31,March,33.45,582.17
Shivpuri,2025-04-01,April,36.98,604.18
Shivpuri,2025-04-02,April,42.46,655.01
Shivpuri,2025-04-03,April,40.12,676.04
Shivpuri,2025-04-04,April,39.13,554.89
Shivpuri,2025-04-05,April,39.16,572.68
Shivpuri,2025-04-06,April,40.01,552.27
Shivpuri,2025-04-07,April,38.01,712.08
Shivpuri,2025-04-08,April,41.47,632.15
Shivpuri,2025-04-09,April,37.81,661.25
Shivpuri,2025-04-10,April,36.43,615.57
Shivpuri,2025-04-11,April,35.22,584.86
Shivpuri,2025-04-12,April,43.63,655.51
Shivpuri,2025-04-13,April,36.69,613.16
Shivpuri,2025-04-14,April,43.86,667.28
Shivpuri,2025-04-15,April,43.11,605.62
Shivpuri,2025-04-16,April,38.09,568.51
Shivpuri,2025-04-17,April,39.04,699.99
Shivpuri,2025-04-18,April,40.3,713.94
Shivpuri,2025-04-19,April,36.08,657.94
Shivpuri,2025-04-20,April,34.78,654.1
Shivpuri,2025-04-21,April,43.42,557.33
Shivpuri,2025-04-22,April,42.1,569.61
Shivpuri,2025-04-23,April,43.83,682.39
Shivpuri,2025-04-24,April,34.61,749.5
Shivpuri,2025-04-25,April,40.3,599.11
Shivpuri,2025-04-26,April,40.3,744.53
Shivpuri,2025-04-27,April,38.56,610.17
Shivpuri,2025-04-28,April,39.84,558.46
Shivpuri,2025-04-29,April,40.53,700.08
Shivpuri,2025-04-30,April,35.17,553.31
Shivpuri,2025-05-01,May,40.58,637.3
Shivpuri,2025-05-02,May,39.85,577.48
Shivpuri,2025-05-03,May,40.5,713.62
Shivpuri,2025-05-04,May,34.91,591.28
Shivpuri,2025-05-05,May,36.11,659.1
Shivpuri,2025-05-06,May,40.7,734.93
Shivpuri,2025-05-07,May,41.66,566.63
Shivpuri,2025-05-08,May,37.07,554.17
Shivpuri,2025-05-09,May,37.68,701.32
Shivpuri,2025-05-10,May,38.15,709.83
Shivpuri,2025-05-11,May,34.56,655.11
Shivpuri,2025-05-12,May,40.12,596.54
Shivpuri,2025-05-13,May,34.46,667.98
Shivpuri,2025-05-14,May,42.22,692.55
Shivpuri,2025-05-15,May,40.87,571.64
Shivpuri,2025-05-16,May,40.31,644.12
Shivpuri,2025-05-17,May,43.68,724.0
Shivpuri,2025-05-18,May,35.74,586.44
Shivpuri,2025-05-19,May,34.03,587.83
Shivpuri,2025-05-20,May,34.88,653.87
Shivpuri,2025-05-21,May,36.4,724.26
Shivpuri,2025-05-22,May,43.79,591.32
Shivpuri,2025-05-23,May,41.02,617.28
Shivpuri,2025-05-24,May,36.01,686.91
Shivpuri,2025-05-25,May,42.54,691.42
Shivpuri,2025-05-26,May,38.74,631.84
Shivpuri,2025-05-27,May,37.25,743.01
Shivpuri,2025-05-28,May,42.41,728.48
Shivpuri,2025-05-29,May,35.14,578.32
Shivpuri,2025-05-30,May,35.14,684.4
Shivpuri,2025-05-31,May,34.72,674.08
Shivpuri,2025-06-01,June,35.21,665.12
Shivpuri,2025-06-02,June,34.43,607.67
Shivpuri,2025-06-03,June,39.19,576.45
Shivpuri,2025-06-04,June,34.99,700.78
Shivpuri,2025-06-05,June,34.58,554.53
Shivpuri,2025-06-06,June,43.4,585.19
Shivpuri,2025-06-07,June,38.74,585.04
Shivpuri,2025-06-08,June,34.16,611.45
Shivpuri,2025-06-09,June,41.0,573.96
Shivpuri,2025-06-10,June,42.79,643.94
Shivpuri,2025-06-11,June,40.63,732.9
Shivpuri,2025-06-12,June,39.03,582.8
Shivpuri,2025-06-13,June,41.01,577.62
Shivpuri,2025-06-14,June,41.3,562.65
Shivpuri,2025-06-15,June,38.71,592.05
Shivpuri,2025-06-16,June,38.23,566.71
Shivpuri,2025-06-17,June,35.31,633.26
Shivpuri,2025-06-18,June,35.99,715.21
Shivpuri,2025-06-19,June,43.38,578.53
Shivpuri,2025-06-20,June,39.68,611.86
Shivpuri,2025-06-21,June,40.59,640.11
Shivpuri,2025-06-22,June,40.04,657.81
Shivpuri,2025-06-23,June,39.82,679.78
Shivpuri,2025-06-24,June,41.99,551.27
Shivpuri,2025-06-25,June,40.22,596.51
Shivpuri,2025-06-26,June,38.07,727.12
Shivpuri,2025-06-27,June,43.4,650.1
Shivpuri,2025-06-28,June,35.61,613.57
Shivpuri,2025-06-29,June,42.22,626.46
Shivpuri,2025-06-30,June,40.26,567.78
Shivpuri,2025-07-01,July,40.67,640.14
Shivpuri,2025-07-02,July,40.17,555.23
Shivpuri,2025-07-03,July,36.57,742.21
Shivpuri,2025-07-04,July,36.31,605.27
