City,Year,Month,Date,Temperature (°C),Total_Consumption_kWh
Khandwa,2024,April,23-04-2024,24.1,4049
Khandwa,2024,April,24-04-2024,25.5,4964
Khandwa,2024,April,25-04-2024,25.1,4491
Khandwa,2024,April,26-04-2024,26.1,4341
Khandwa,2024,April,27-04-2024,26.3,3283
Khandwa,2024,April,28-04-2024,24.6,4403
Khandwa,2024,April,29-04-2024,27.4,4721
Khandwa,2024,April,30-04-2024,28.5,4074
Khandwa,2024,May,01-05-2024,33.6,4011
Khandwa,2024,May,02-05-2024,34.9,4236
Khandwa,2024,May,03-05-2024,33.5,4209
Khandwa,2024,May,04-05-2024,33.1,3170
Khandwa,2024,May,05-05-2024,34.1,4707
Khandwa,2024,May,06-05-2024,32.6,4999
Khandwa,2024,May,07-05-2024,36.1,4120
Khandwa,2024,May,08-05-2024,35.6,4870
Khandwa,2024,May,09-05-2024,34.1,4535
Khandwa,2024,May,10-05-2024,34.6,4182
Khandwa,2024,May,11-05-2024,34.9,4298
Khandwa,2024,May,12-05-2024,32.8,3845
Khandwa,2024,May,13-05-2024,31.6,5185
Khandwa,2024,May,14-05-2024,33.1,4472
Khandwa,2024,May,15-05-2024,31.9,4459
Khandwa,2024,May,16-05-2024,31.7,3791
Khandwa,2024,May,17-05-2024,30.9,4916
Khandwa,2024,May,18-05-2024,30.3,3884
Khandwa,2024,May,19-05-2024,29,3838
Khandwa,2024,May,20-05-2024,28.5,4197
Khandwa,2024,May,21-05-2024,28.8,4163
Khandwa,2024,May,22-05-2024,30.4,3215
Khandwa,2024,May,23-05-2024,28.6,5298
Khandwa,2024,May,24-05-2024,29.6,3940
Khandwa,2024,May,25-05-2024,29.3,4470
Khandwa,2024,May,26-05-2024,29.3,4089
Khandwa,2024,May,27-05-2024,29.9,3335
Khandwa,2024,May,28-05-2024,30.8,4416
Khandwa,2024,May,29-05-2024,29.4,4555
Khandwa,2024,May,30-05-2024,31.5,3740
Khandwa,2024,May,31-05-2024,31.5,4286
Khandwa,2024,June,01-06-2024,34.5,3738
Khandwa,2024,June,02-06-2024,34.9,3788
Khandwa,2024,June,03-06-2024,36.7,3520
Khandwa,2024,June,04-06-2024,36.3,3964
Khandwa,2024,June,05-06-2024,37.3,4515
Khandwa,2024,June,06-06-2024,36.7,4134
Khandwa,2024,June,07-06-2024,37.1,4312
Khandwa,2024,June,08-06-2024,36.4,3487
Khandwa,2024,June,09-06-2024,37,3354
Khandwa,2024,June,10-06-2024,37,3305
Khandwa,2024,June,11-06-2024,34.9,4798
Khandwa,2024,June,12-06-2024,35.3,4244
Khandwa,2024,June,13-06-2024,34.8,4884
Khandwa,2024,June,14-06-2024,35,3532
Khandwa,2024,June,15-06-2024,34.9,4239
Khandwa,2024,June,16-06-2024,33.2,3643
Khandwa,2024,June,17-06-2024,33.1,4029
Khandwa,2024,June,18-06-2024,31.1,5228
Khandwa,2024,June,19-06-2024,32.8,4493
Khandwa,2024,June,20-06-2024,31.1,4428
Khandwa,2024,June,21-06-2024,30.7,4625
Khandwa,2024,June,22-06-2024,30.2,3729
Khandwa,2024,June,23-06-2024,31.1,3419
Khandwa,2024,June,24-06-2024,30.7,4906
Khandwa,2024,June,25-06-2024,31.7,3858
Khandwa,2024,June,26-06-2024,31.9,3964
Khandwa,2024,June,27-06-2024,32.8,4492
Khandwa,2024,June,28-06-2024,33.4,3352
Khandwa,2024,June,29-06-2024,34.9,3316
Khandwa,2024,June,30-06-2024,34.8,4328
Khandwa,2024,July,01-07-2024,32.6,3171
Khandwa,2024,July,02-07-2024,34.4,4131
Khandwa,2024,July,03-07-2024,34.6,4315
Khandwa,2024,July,04-07-2024,35.7,3872
Khandwa,2024,July,05-07-2024,36.9,4536
Khandwa,2024,July,06-07-2024,34,4436
Khandwa,2024,July,07-07-2024,36,3873
Khandwa,2024,July,08-07-2024,35.7,4687
Khandwa,2024,July,09-07-2024,37.1,3861
Khandwa,2024,July,10-07-2024,35.9,4724
Khandwa,2024,July,11-07-2024,35.8,4502
Khandwa,2024,July,12-07-2024,33.8,4412
Khandwa,2024,July,13-07-2024,34.7,4125
Khandwa,2024,July,14-07-2024,35.4,4022
Khandwa,2024,July,15-07-2024,33.8,4285
Khandwa,2024,July,16-07-2024,34.6,4434
Khandwa,2024,July,17-07-2024,31.2,3065
Khandwa,2024,July,18-07-2024,31.3,4528
Khandwa,2024,July,19-07-2024,30.8,4129
Khandwa,2024,July,20-07-2024,30.5,3931
Khandwa,2024,July,21-07-2024,31.8,3284
Khandwa,2024,July,22-07-2024,29.6,3141
Khandwa,2024,July,23-07-2024,28.9,3311
Khandwa,2024,July,24-07-2024,32.3,4056
Khandwa,2024,July,25-07-2024,30.9,3412
Khandwa,2024,July,26-07-2024,28.8,5074
Khandwa,2024,July,27-07-2024,29.9,3531
Khandwa,2024,July,28-07-2024,29.2,4625
Khandwa,2024,July,29-07-2024,30,3971
Khandwa,2024,July,30-07-2024,32,4149
Khandwa,2024,July,31-07-2024,33.3,5405
Khandwa,2024,August,01-08-2024,30.9,4694
Khandwa,2024,August,02-08-2024,33.3,4367
Khandwa,2024,August,03-08-2024,34.7,3635
Khandwa,2024,August,04-08-2024,35.6,3446
Khandwa,2024,August,05-08-2024,34.4,4243
Khandwa,2024,August,06-08-2024,35.1,3974
Khandwa,2024,August,07-08-2024,35.4,4232
Khandwa,2024,August,08-08-2024,35.6,3482
Khandwa,2024,August,09-08-2024,32.5,4807
Khandwa,2024,August,10-08-2024,34.8,4198
Khandwa,2024,August,11-08-2024,34.6,3974
Khandwa,2024,August,12-08-2024,34.1,4901
Khandwa,2024,August,13-08-2024,34.3,4740
Khandwa,2024,August,14-08-2024,34.1,5021
Khandwa,2024,August,15-08-2024,32.6,4204
Khandwa,2024,August,16-08-2024,31.8,4671
Khandwa,2024,August,17-08-2024,31.6,4067
Khandwa,2024,August,18-08-2024,31.2,4744
Khandwa,2024,August,19-08-2024,28.8,4343
Khandwa,2024,August,20-08-2024,29.4,5079
Khandwa,2024,August,21-08-2024,28.7,3690
Khandwa,2024,August,22-08-2024,29.5,5217
Khandwa,2024,August,23-08-2024,28.9,4408
Khandwa,2024,August,24-08-2024,28.5,4003
Khandwa,2024,August,25-08-2024,28.4,3534
Khandwa,2024,August,26-08-2024,30.7,4366
Khandwa,2024,August,27-08-2024,29.9,4364
Khandwa,2024,August,28-08-2024,30.6,4778
Khandwa,2024,August,29-08-2024,32.3,3817
Khandwa,2024,August,30-08-2024,31.7,4056
Khandwa,2024,August,31-08-2024,32.6,4133
Khandwa,2024,September,01-09-2024,30,4462
Khandwa,2024,September,02-09-2024,29.6,4220
Khandwa,2024,September,03-09-2024,31.9,4284
Khandwa,2024,September,04-09-2024,30.8,4071
Khandwa,2024,September,05-09-2024,32.3,4979
Khandwa,2024,September,06-09-2024,32.7,4555
Khandwa,2024,September,07-09-2024,30.6,3903
Khandwa,2024,September,08-09-2024,32.8,4087
Khandwa,2024,September,09-09-2024,32,3490
Khandwa,2024,September,10-09-2024,32.8,4379
Khandwa,2024,September,11-09-2024,29.8,3509
Khandwa,2024,September,12-09-2024,31.2,5097
Khandwa,2024,September,13-09-2024,29.2,4414
Khandwa,2024,September,14-09-2024,29.4,4935
Khandwa,2024,September,15-09-2024,28.9,3948
Khandwa,2024,September,16-09-2024,27.6,3938
Khandwa,2024,September,17-09-2024,27.7,4103
Khandwa,2024,September,18-09-2024,27,3321
Khandwa,2024,September,19-09-2024,28.9,3377
Khandwa,2024,September,20-09-2024,26.6,4068
Khandwa,2024,September,21-09-2024,26.5,3378
Khandwa,2024,September,22-09-2024,24.5,3432
Khandwa,2024,September,23-09-2024,24.7,5232
Khandwa,2024,September,24-09-2024,26.2,4683
Khandwa,2024,September,25-09-2024,25.6,4027
Khandwa,2024,September,26-09-2024,28.9,4114
Khandwa,2024,September,27-09-2024,26.8,4410
Khandwa,2024,September,28-09-2024,28,3689
Khandwa,2024,September,29-09-2024,28.6,4423
Khandwa,2024,September,30-09-2024,28.2,4727
Khandwa,2024,October,01-10-2024,26.1,3374
Khandwa,2024,October,02-10-2024,25.3,1915
Khandwa,2024,October,03-10-2024,24.7,2325
Khandwa,2024,October,04-10-2024,27.2,2184
Khandwa,2024,October,05-10-2024,28.5,2756
Khandwa,2024,October,06-10-2024,28.3,2961
Khandwa,2024,October,07-10-2024,27.6,2941
Khandwa,2024,October,08-10-2024,28.4,4059
Khandwa,2024,October,09-10-2024,28.8,3126
Khandwa,2024,October,10-10-2024,27.9,3242
Khandwa,2024,October,11-10-2024,27.2,3509
Khandwa,2024,October,12-10-2024,25.5,2800
Khandwa,2024,October,13-10-2024,26.5,3776
Khandwa,2024,October,14-10-2024,24.6,3386
Khandwa,2024,October,15-10-2024,26.5,3223
Khandwa,2024,October,16-10-2024,24.1,3560
Khandwa,2024,October,17-10-2024,23.4,2861
Khandwa,2024,October,18-10-2024,22,3090
Khandwa,2024,October,19-10-2024,23.7,2900
Khandwa,2024,October,20-10-2024,22.4,2732
Khandwa,2024,October,21-10-2024,21.7,3042
Khandwa,2024,October,22-10-2024,23,3160
Khandwa,2024,October,23-10-2024,21.6,3934
Khandwa,2024,October,24-10-2024,21.5,3311
Khandwa,2024,October,25-10-2024,21.8,3557
Khandwa,2024,October,26-10-2024,22.3,3251
Khandwa,2024,October,27-10-2024,23.2,3118
Khandwa,2024,October,28-10-2024,23.5,3014
Khandwa,2024,October,29-10-2024,22.5,3941
Khandwa,2024,October,30-10-2024,23.1,3513
Khandwa,2024,October,31-10-2024,25.7,3051
Khandwa,2024,November,01-11-2024,20.5,3379
Khandwa,2024,November,02-11-2024,20.8,2823
Khandwa,2024,November,03-11-2024,21.4,2947
Khandwa,2024,November,04-11-2024,22.4,2418
Khandwa,2024,November,05-11-2024,23.3,2938
Khandwa,2024,November,06-11-2024,23.7,3702
Khandwa,2024,November,07-11-2024,23.8,2876
Khandwa,2024,November,08-11-2024,23.3,2783
Khandwa,2024,November,09-11-2024,22.3,3129
Khandwa,2024,November,10-11-2024,23.4,2868
Khandwa,2024,November,11-11-2024,23.2,3702
Khandwa,2024,November,12-11-2024,22.1,3607
Khandwa,2024,November,13-11-2024,21.9,3761
Khandwa,2024,November,14-11-2024,21.7,3567
Khandwa,2024,November,15-11-2024,20.6,4095
Khandwa,2024,November,16-11-2024,19.5,3351
Khandwa,2024,November,17-11-2024,19.8,3433
Khandwa,2024,November,18-11-2024,18.9,3502
Khandwa,2024,November,19-11-2024,17.9,3594
Khandwa,2024,November,20-11-2024,18.1,2594
Khandwa,2024,November,21-11-2024,17.4,2829
Khandwa,2024,November,22-11-2024,16.5,3564
Khandwa,2024,November,23-11-2024,16.8,3043
Khandwa,2024,November,24-11-2024,17.6,2806
Khandwa,2024,November,25-11-2024,17.2,2961
Khandwa,2024,November,26-11-2024,17.3,2929
Khandwa,2024,November,27-11-2024,18.7,2420
Khandwa,2024,November,28-11-2024,19,2754
Khandwa,2024,November,29-11-2024,18.4,3505
Khandwa,2024,November,30-11-2024,19.3,4066
Khandwa,2024,December,01-12-2024,16.1,3258
Khandwa,2024,December,02-12-2024,17.8,3966
Khandwa,2024,December,03-12-2024,18,3529
Khandwa,2024,December,04-12-2024,17.1,2887
Khandwa,2024,December,05-12-2024,17.6,3826
Khandwa,2024,December,06-12-2024,16.6,2832
Khandwa,2024,December,07-12-2024,17.4,3345
Khandwa,2024,December,08-12-2024,17.6,3424
Khandwa,2024,December,09-12-2024,17,3197
Khandwa,2024,December,10-12-2024,18.2,2783
Khandwa,2024,December,11-12-2024,16.7,3387
Khandwa,2024,December,12-12-2024,17,3290
Khandwa,2024,December,13-12-2024,16,3093
Khandwa,2024,December,14-12-2024,15.3,3039
Khandwa,2024,December,15-12-2024,15.6,2908
Khandwa,2024,December,16-12-2024,13.8,3575
Khandwa,2024,December,17-12-2024,13.9,3323
Khandwa,2024,December,18-12-2024,13.6,2708
Khandwa,2024,December,19-12-2024,12.6,2771
Khandwa,2024,December,20-12-2024,12.3,3834
Khandwa,2024,December,21-12-2024,11.2,3187
Khandwa,2024,December,22-12-2024,12.2,2553
Khandwa,2024,December,23-12-2024,10.8,3458
Khandwa,2024,December,24-12-2024,13.2,3765
Khandwa,2024,December,25-12-2024,11.3,3041
Khandwa,2024,December,26-12-2024,11.7,3301
Khandwa,2024,December,27-12-2024,12.9,3122
Khandwa,2024,December,28-12-2024,13,3489
Khandwa,2024,December,29-12-2024,13.2,3263
Khandwa,2024,December,30-12-2024,13.3,3630
Khandwa,2024,December,31-12-2024,15.5,3249
Sehore,2019,January,01-01-2019,13.6,3256
Sehore,2019,January,02-01-2019,15.5,2976
Sehore,2019,January,03-01-2019,13.2,2355
Sehore,2019,January,04-01-2019,16.6,2424
Sehore,2019,January,05-01-2019,14.5,3043
Sehore,2019,January,06-01-2019,15.4,3204
Sehore,2019,January,07-01-2019,16.4,3089
Sehore,2019,January,08-01-2019,15.2,1887
Sehore,2019,January,09-01-2019,16.7,2725
Sehore,2019,January,10-01-2019,16.5,1852
Sehore,2019,January,11-01-2019,14.6,2379
Sehore,2019,January,12-01-2019,14.6,3720
Sehore,2019,January,13-01-2019,14.5,2592
Sehore,2019,January,14-01-2019,14.9,3345
Sehore,2019,January,15-01-2019,15,3503
Sehore,2019,January,16-01-2019,13.7,1452
Sehore,2019,January,17-01-2019,11.7,2243
Sehore,2019,January,18-01-2019,10.9,2731
Sehore,2019,January,19-01-2019,11.8,3174
Sehore,2019,January,20-01-2019,10.9,2242
Sehore,2019,January,21-01-2019,9.3,3171
Sehore,2019,January,22-01-2019,10.7,2797
Sehore,2019,January,23-01-2019,12.2,3347
Sehore,2019,January,24-01-2019,10.5,2179
Sehore,2019,January,25-01-2019,9.8,2946
Sehore,2019,January,26-01-2019,12,1346
Sehore,2019,January,27-01-2019,11.2,2938
Sehore,2019,January,28-01-2019,10,2854
Sehore,2019,January,29-01-2019,12.7,3235
Sehore,2019,January,30-01-2019,12.5,2207
Sehore,2019,January,31-01-2019,13.2,2055
Sehore,2019,February,01-02-2019,16.4,2518
Sehore,2019,February,02-02-2019,16.7,2199
Sehore,2019,February,03-02-2019,17.2,2473
Sehore,2019,February,04-02-2019,17.1,2653
Sehore,2019,February,05-02-2019,19.5,2710
Sehore,2019,February,06-02-2019,19.2,3151
Sehore,2019,February,07-02-2019,19.6,3332
Sehore,2019,February,08-02-2019,20,2607
Sehore,2019,February,09-02-2019,16.2,1810
Sehore,2019,February,10-02-2019,18,2379
Sehore,2019,February,11-02-2019,17.8,1835
Sehore,2019,February,12-02-2019,17.9,2498
Sehore,2019,February,13-02-2019,16.2,2512
Sehore,2019,February,14-02-2019,15.2,2268
Sehore,2019,February,15-02-2019,14.9,2758
Sehore,2019,February,16-02-2019,15,1717
Sehore,2019,February,17-02-2019,14.9,1881
Sehore,2019,February,18-02-2019,13.7,3311
Sehore,2019,February,19-02-2019,14.3,1684
Sehore,2019,February,20-02-2019,13.5,2616
Sehore,2019,February,21-02-2019,14.3,3327
Sehore,2019,February,22-02-2019,12.6,3116
Sehore,2019,February,23-02-2019,11.9,1935
Sehore,2019,February,24-02-2019,14.2,2422
Sehore,2019,February,25-02-2019,13.9,1918
Sehore,2019,February,26-02-2019,16.7,3240
Sehore,2019,February,27-02-2019,15.8,3175
Sehore,2019,February,28-02-2019,15.6,4102
Sehore,2019,March,01-03-2019,22.6,3180
Sehore,2019,March,02-03-2019,23.1,1923
Sehore,2019,March,03-03-2019,24.2,2634
Sehore,2019,March,04-03-2019,24.5,3575
Sehore,2019,March,05-03-2019,25.8,2062
Sehore,2019,March,06-03-2019,25,2662
Sehore,2019,March,07-03-2019,25.2,2721
Sehore,2019,March,08-03-2019,24.7,2423
Sehore,2019,March,09-03-2019,25.4,3164
Sehore,2019,March,10-03-2019,26.3,2293
Sehore,2019,March,11-03-2019,23.6,2228
Sehore,2019,March,12-03-2019,23.1,3004
Sehore,2019,March,13-03-2019,22.5,2696
Sehore,2019,March,14-03-2019,24,2332
Sehore,2019,March,15-03-2019,21.8,2961
Sehore,2019,March,16-03-2019,20.8,2968
Sehore,2019,March,17-03-2019,22.3,1878
Sehore,2019,March,18-03-2019,20.3,2520
Sehore,2019,March,19-03-2019,20,3447
Sehore,2019,March,20-03-2019,18.6,2603
Sehore,2019,March,21-03-2019,19.3,3372
Sehore,2019,March,22-03-2019,19.5,2132
Sehore,2019,March,23-03-2019,19.7,1536
Sehore,2019,March,24-03-2019,19.5,2232
Sehore,2019,March,25-03-2019,19.1,3151
Sehore,2019,March,26-03-2019,18.8,2532
Sehore,2019,March,27-03-2019,20.2,2385
Sehore,2019,March,28-03-2019,21.5,1545
Sehore,2019,March,29-03-2019,20.6,2764
Sehore,2019,March,30-03-2019,20.9,2845
Sehore,2019,March,31-03-2019,22.1,3232
Sehore,2019,April,01-04-2019,28.1,3396
Sehore,2019,April,02-04-2019,28.9,2811
Sehore,2019,April,03-04-2019,28.9,3172
Sehore,2019,April,04-04-2019,30,3980
Sehore,2019,April,05-04-2019,31.6,4216
Sehore,2019,April,06-04-2019,31.9,3527
Sehore,2019,April,07-04-2019,31.8,3097
Sehore,2019,April,08-04-2019,31.4,3965
Sehore,2019,April,09-04-2019,31.1,3778
Sehore,2019,April,10-04-2019,29.8,3003
Sehore,2019,April,11-04-2019,29.1,3747
Sehore,2019,April,12-04-2019,30.6,3696
Sehore,2019,April,13-04-2019,29.8,3458
Sehore,2019,April,14-04-2019,30.5,3159
Sehore,2019,April,15-04-2019,30.4,3886
Sehore,2019,April,16-04-2019,26.4,3113
Sehore,2019,April,17-04-2019,27.3,3458
Sehore,2019,April,18-04-2019,25.4,3488
Sehore,2019,April,19-04-2019,25.8,3752
Sehore,2019,April,20-04-2019,24.6,3088
Sehore,2019,April,21-04-2019,26.5,2862
Sehore,2019,April,22-04-2019,25.2,3340
Sehore,2019,April,23-04-2019,25.7,3456
Sehore,2019,April,24-04-2019,25,3311
Sehore,2019,April,25-04-2019,25,3086
Sehore,2019,April,26-04-2019,26.8,4518
Sehore,2019,April,27-04-2019,25.7,2495
Sehore,2019,April,28-04-2019,27.2,2688
Sehore,2019,April,29-04-2019,27.4,3526
Sehore,2019,April,30-04-2019,26.2,3255
Sehore,2019,May,01-05-2019,32.3,3483
Sehore,2019,May,02-05-2019,34.2,4142
Sehore,2019,May,03-05-2019,34,4318
Sehore,2019,May,04-05-2019,33.1,2493
Sehore,2019,May,05-05-2019,34.7,2863
Sehore,2019,May,06-05-2019,34.3,2426
Sehore,2019,May,07-05-2019,35.2,3465
Sehore,2019,May,08-05-2019,34.9,2909
Sehore,2019,May,09-05-2019,35.3,3016
Sehore,2019,May,10-05-2019,33.8,3901
Sehore,2019,May,11-05-2019,33.2,3017
Sehore,2019,May,12-05-2019,34.4,2866
Sehore,2019,May,13-05-2019,32.6,3860
Sehore,2019,May,14-05-2019,32.8,4245
Sehore,2019,May,15-05-2019,32.7,3301
Sehore,2019,May,16-05-2019,32.3,3536
Sehore,2019,May,17-05-2019,31.1,3359
Sehore,2019,May,18-05-2019,30.5,3094
Sehore,2019,May,19-05-2019,30.6,2926
Sehore,2019,May,20-05-2019,29.1,3293
Sehore,2019,May,21-05-2019,27.1,3389
Sehore,2019,May,22-05-2019,28.7,4247
Sehore,2019,May,23-05-2019,28.9,2776
Sehore,2019,May,24-05-2019,28.1,3037
Sehore,2019,May,25-05-2019,28.4,3799
Sehore,2019,May,26-05-2019,29.6,3592
Sehore,2019,May,27-05-2019,30.3,3889
Sehore,2019,May,28-05-2019,30.5,3580
Sehore,2019,May,29-05-2019,30.8,2575
Sehore,2019,May,30-05-2019,31.4,3934
Sehore,2019,May,31-05-2019,31.8,3255
Sehore,2019,June,01-06-2019,35.3,2657
Sehore,2019,June,02-06-2019,35.1,2513
Sehore,2019,June,03-06-2019,37.8,2358
Sehore,2019,June,04-06-2019,36.3,4037
Sehore,2019,June,05-06-2019,37,2885
Sehore,2019,June,06-06-2019,36.3,3345
Sehore,2019,June,07-06-2019,37.2,2468
Sehore,2019,June,08-06-2019,36.6,3102
Sehore,2019,June,09-06-2019,37.5,4121
Sehore,2019,June,10-06-2019,37.9,4289
Sehore,2019,June,11-06-2019,35.6,3406
Sehore,2019,June,12-06-2019,35.1,3531
Sehore,2019,June,13-06-2019,35.3,3389
Sehore,2019,June,14-06-2019,35.8,3247
Sehore,2019,June,15-06-2019,33.5,3803
Sehore,2019,June,16-06-2019,33.4,3033
Sehore,2019,June,17-06-2019,32.3,4067
Sehore,2019,June,18-06-2019,33.6,4237
Sehore,2019,June,19-06-2019,33,3363
Sehore,2019,June,20-06-2019,31.7,2526
Sehore,2019,June,21-06-2019,31,3152
Sehore,2019,June,22-06-2019,32.3,2744
Sehore,2019,June,23-06-2019,30.9,2774
Sehore,2019,June,24-06-2019,32,3795
Sehore,2019,June,25-06-2019,30.4,3829
Sehore,2019,June,26-06-2019,31.4,2893
Sehore,2019,June,27-06-2019,31.6,3183
Sehore,2019,June,28-06-2019,32.6,2743
Sehore,2019,June,29-06-2019,33.6,3636
Sehore,2019,June,30-06-2019,32.4,2735
Sehore,2019,July,01-07-2019,33.4,2815
Sehore,2019,July,02-07-2019,33.7,3177
Sehore,2019,July,03-07-2019,34.2,2771
Sehore,2019,July,04-07-2019,35.4,3028
Sehore,2019,July,05-07-2019,35.7,3355
Sehore,2019,July,06-07-2019,35.3,3480
Sehore,2019,July,07-07-2019,37.1,3293
Sehore,2019,July,08-07-2019,36.2,3298
Sehore,2019,July,09-07-2019,36.7,3759
Sehore,2019,July,10-07-2019,35.6,3289
Sehore,2019,July,11-07-2019,36.5,3956
Sehore,2019,July,12-07-2019,33.8,3895
Sehore,2019,July,13-07-2019,34.7,3216
Sehore,2019,July,14-07-2019,34.3,2926
Sehore,2019,July,15-07-2019,33.5,3944
Sehore,2019,July,16-07-2019,32.9,2851
Sehore,2019,July,17-07-2019,33,3103
Sehore,2019,July,18-07-2019,31.2,3000
Sehore,2019,July,19-07-2019,31,3453
Sehore,2019,July,20-07-2019,30.9,3796
Sehore,2019,July,21-07-2019,31.5,3522
Sehore,2019,July,22-07-2019,30.3,4569
Sehore,2019,July,23-07-2019,29.3,3741
Sehore,2019,July,24-07-2019,29.7,3599
Sehore,2019,July,25-07-2019,30,3502
Sehore,2019,July,26-07-2019,32.2,3258
Sehore,2019,July,27-07-2019,31.5,3114
Sehore,2019,July,28-07-2019,30.1,3332
Sehore,2019,July,29-07-2019,33.6,3744
Sehore,2019,July,30-07-2019,31.7,3500
Sehore,2019,July,31-07-2019,33.6,4125
Sehore,2019,August,01-08-2019,33.2,3720
Sehore,2019,August,02-08-2019,32,3699
Sehore,2019,August,03-08-2019,32.8,4052
Sehore,2019,August,04-08-2019,34.3,2716
Sehore,2019,August,05-08-2019,34.2,3719
Sehore,2019,August,06-08-2019,34.6,4339
Sehore,2019,August,07-08-2019,34.8,3240
Sehore,2019,August,08-08-2019,34.4,3463
Sehore,2019,August,09-08-2019,36.1,3631
Sehore,2019,August,10-08-2019,35.6,3476
Sehore,2019,August,11-08-2019,34.5,2386
Sehore,2019,August,12-08-2019,33.9,3233
Sehore,2019,August,13-08-2019,34.1,3303
Sehore,2019,August,14-08-2019,33.7,3197
Sehore,2019,August,15-08-2019,31.8,2502
Sehore,2019,August,16-08-2019,31.5,4468
Sehore,2019,August,17-08-2019,31.9,3122
Sehore,2019,August,18-08-2019,31.7,2690
Sehore,2019,August,19-08-2019,29.2,3249
Sehore,2019,August,20-08-2019,28.3,3357
Sehore,2019,August,21-08-2019,29.4,3668
Sehore,2019,August,22-08-2019,29.7,4219
Sehore,2019,August,23-08-2019,28.5,3863
Sehore,2019,August,24-08-2019,29.4,3073
Sehore,2019,August,25-08-2019,28,1920
Sehore,2019,August,26-08-2019,31.1,4115
Sehore,2019,August,27-08-2019,29.3,3082
Sehore,2019,August,28-08-2019,29.1,4115
Sehore,2019,August,29-08-2019,30.3,3077
Sehore,2019,August,30-08-2019,30.8,2832
Sehore,2019,August,31-08-2019,32.7,2166
Sehore,2019,September,01-09-2019,30.3,2968
Sehore,2019,September,02-09-2019,30.1,2696
Sehore,2019,September,03-09-2019,29.3,3664
Sehore,2019,September,04-09-2019,31.5,3252
Sehore,2019,September,05-09-2019,33,4070
Sehore,2019,September,06-09-2019,32.9,3891
Sehore,2019,September,07-09-2019,32.6,2529
Sehore,2019,September,08-09-2019,30,3242
Sehore,2019,September,09-09-2019,32.7,3302
Sehore,2019,September,10-09-2019,31.8,2966
Sehore,2019,September,11-09-2019,30.2,3149
Sehore,2019,September,12-09-2019,30.3,2344
Sehore,2019,September,13-09-2019,31.2,2506
Sehore,2019,September,14-09-2019,29.3,1859
Sehore,2019,September,15-09-2019,27.4,3348
Sehore,2019,September,16-09-2019,28.5,3534
Sehore,2019,September,17-09-2019,27.6,3565
Sehore,2019,September,18-09-2019,26.4,3086
Sehore,2019,September,19-09-2019,26.9,3527
Sehore,2019,September,20-09-2019,27.1,3174
Sehore,2019,September,21-09-2019,25.7,4123
Sehore,2019,September,22-09-2019,25.9,3565
Sehore,2019,September,23-09-2019,24.7,3080
Sehore,2019,September,24-09-2019,26.2,3155
Sehore,2019,September,25-09-2019,24.7,3177
Sehore,2019,September,26-09-2019,25.7,2732
Sehore,2019,September,27-09-2019,26.5,3634
Sehore,2019,September,28-09-2019,27.4,2745
Sehore,2019,September,29-09-2019,27.8,3244
Sehore,2019,September,30-09-2019,28.8,3248
Sehore,2019,October,01-10-2019,26.5,3405
Sehore,2019,October,02-10-2019,26.1,3265
Sehore,2019,October,03-10-2019,26.9,1794
Sehore,2019,October,04-10-2019,28.1,2477
Sehore,2019,October,05-10-2019,27,2193
Sehore,2019,October,06-10-2019,27,1745
Sehore,2019,October,07-10-2019,28.2,3262
Sehore,2019,October,08-10-2019,28.7,3184
Sehore,2019,October,09-10-2019,28.2,2477
Sehore,2019,October,10-10-2019,29.1,2792
Sehore,2019,October,11-10-2019,26.7,2599
Sehore,2019,October,12-10-2019,27.9,2505
Sehore,2019,October,13-10-2019,25.3,2132
Sehore,2019,October,14-10-2019,26.5,2097
Sehore,2019,October,15-10-2019,25.6,2268
Sehore,2019,October,16-10-2019,24.4,2328
Sehore,2019,October,17-10-2019,24.5,2582
Sehore,2019,October,18-10-2019,22.6,2260
